group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate,cdm_name,result_type
cohort_name,simvastatin,sex,Female,impute_duration_percentage,NA,numeric,q05,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_duration_percentage,NA,numeric,q25,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_duration_percentage,NA,numeric,median,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_duration_percentage,NA,numeric,q75,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_duration_percentage,NA,numeric,q95,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_duration_percentage,NA,numeric,max,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_duration_percentage,NA,numeric,mean,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_duration_percentage,NA,numeric,sd,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_duration_percentage,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_duration_percentage,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,number_eras,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,number_eras,NA,numeric,q05,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,number_eras,NA,numeric,q25,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,number_eras,NA,numeric,median,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,number_eras,NA,numeric,q75,3,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,number_eras,NA,numeric,q95,6,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,number_eras,NA,numeric,max,29,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,number_eras,NA,numeric,mean,2.21402141523953,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,number_eras,NA,numeric,sd,2.23885715677861,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,number_eras,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,number_eras,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_daily_dose_percentage,NA,numeric,min,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_daily_dose_percentage,NA,numeric,q05,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_daily_dose_percentage,NA,numeric,q25,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_daily_dose_percentage,NA,numeric,median,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_daily_dose_percentage,NA,numeric,q75,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_daily_dose_percentage,NA,numeric,q95,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_daily_dose_percentage,NA,numeric,max,100,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_daily_dose_percentage,NA,numeric,mean,0.154910727707204,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_daily_dose_percentage,NA,numeric,sd,3.59099150934968,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_daily_dose_percentage,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,impute_daily_dose_percentage,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,initial_daily_dose_milligram,NA,numeric,min,0.666666666666667,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,initial_daily_dose_milligram,NA,numeric,q05,10,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,initial_daily_dose_milligram,NA,numeric,q25,10,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,initial_daily_dose_milligram,NA,numeric,median,20,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,initial_daily_dose_milligram,NA,numeric,q75,40,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,initial_daily_dose_milligram,NA,numeric,q95,40,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,initial_daily_dose_milligram,NA,numeric,max,600,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,initial_daily_dose_milligram,NA,numeric,mean,23.3631609114378,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,initial_daily_dose_milligram,NA,numeric,sd,15.7556928168967,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,initial_daily_dose_milligram,NA,numeric,count_missing,39,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,initial_daily_dose_milligram,NA,numeric,percentage_missing,0.127705556828973,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,cumulative_dose_milligram,NA,numeric,min,5,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,cumulative_dose_milligram,NA,numeric,q05,300,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,cumulative_dose_milligram,NA,numeric,q25,900,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,cumulative_dose_milligram,NA,numeric,median,2400,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,cumulative_dose_milligram,NA,numeric,q75,6100,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,cumulative_dose_milligram,NA,numeric,q95,18790,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,cumulative_dose_milligram,NA,numeric,max,112800,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,cumulative_dose_milligram,NA,numeric,mean,5075.69434949343,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,cumulative_dose_milligram,NA,numeric,sd,7319.72421867785,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,cumulative_dose_milligram,NA,numeric,count_missing,33,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Female,cumulative_dose_milligram,NA,numeric,percentage_missing,0.108058548086054,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number subjects,NA,numeric,count,29493,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number records,NA,NA,count,29493,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,duration,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,duration,NA,numeric,q05,29.6000000000001,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,duration,NA,numeric,q25,66,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,duration,NA,numeric,median,106,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,duration,NA,numeric,q75,281,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,duration,NA,numeric,q95,721,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,duration,NA,numeric,max,1460,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,duration,NA,numeric,mean,214.782185603364,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,duration,NA,numeric,sd,243.265981059906,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,duration,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,duration,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_exposures,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_exposures,NA,numeric,q05,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_exposures,NA,numeric,q25,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_exposures,NA,numeric,median,2,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_exposures,NA,numeric,q75,5,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_exposures,NA,numeric,q95,13,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_exposures,NA,numeric,max,61,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_exposures,NA,numeric,mean,3.99793171260977,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_exposures,NA,numeric,sd,4.98211528697972,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_exposures,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_exposures,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_quantity,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_quantity,NA,numeric,q05,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_quantity,NA,numeric,q25,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_quantity,NA,numeric,median,120,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_quantity,NA,numeric,q75,270,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_quantity,NA,numeric,q95,750,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_quantity,NA,numeric,max,1980,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_quantity,NA,numeric,mean,228.097937444874,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_quantity,NA,numeric,sd,256.043530522635,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_quantity,NA,numeric,count_missing,15,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_quantity,NA,numeric,percentage_missing,0.0508595259892178,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_quantity,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_quantity,NA,numeric,q05,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_quantity,NA,numeric,q25,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_quantity,NA,numeric,median,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_quantity,NA,numeric,q75,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_quantity,NA,numeric,q95,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_quantity,NA,numeric,max,540,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_quantity,NA,numeric,mean,62.8918029449684,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_quantity,NA,numeric,sd,34.4066908696844,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_quantity,NA,numeric,count_missing,19,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_quantity,NA,numeric,percentage_missing,0.0644220662530092,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_duration_percentage,NA,numeric,min,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_duration_percentage,NA,numeric,q05,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_duration_percentage,NA,numeric,q25,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_duration_percentage,NA,numeric,median,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_duration_percentage,NA,numeric,q75,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_duration_percentage,NA,numeric,q95,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_duration_percentage,NA,numeric,max,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_duration_percentage,NA,numeric,mean,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_duration_percentage,NA,numeric,sd,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_duration_percentage,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_duration_percentage,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_eras,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_eras,NA,numeric,q05,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_eras,NA,numeric,q25,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_eras,NA,numeric,median,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_eras,NA,numeric,q75,3,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_eras,NA,numeric,q95,7,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_eras,NA,numeric,max,33,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_eras,NA,numeric,mean,2.29366290306174,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_eras,NA,numeric,sd,2.40545901367669,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_eras,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,number_eras,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_daily_dose_percentage,NA,numeric,min,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_daily_dose_percentage,NA,numeric,q05,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_daily_dose_percentage,NA,numeric,q25,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_daily_dose_percentage,NA,numeric,median,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_daily_dose_percentage,NA,numeric,q75,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_daily_dose_percentage,NA,numeric,q95,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_daily_dose_percentage,NA,numeric,max,100,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_daily_dose_percentage,NA,numeric,mean,0.0788014413281426,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_daily_dose_percentage,NA,numeric,sd,2.51539597197973,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_daily_dose_percentage,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,impute_daily_dose_percentage,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_daily_dose_milligram,NA,numeric,min,0.714285714285714,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_daily_dose_milligram,NA,numeric,q05,10,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_daily_dose_milligram,NA,numeric,q25,20,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_daily_dose_milligram,NA,numeric,median,20,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_daily_dose_milligram,NA,numeric,q75,40,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_daily_dose_milligram,NA,numeric,q95,40,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_daily_dose_milligram,NA,numeric,max,840,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_daily_dose_milligram,NA,numeric,mean,25.7037061379228,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_daily_dose_milligram,NA,numeric,sd,16.411352085453,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_daily_dose_milligram,NA,numeric,count_missing,19,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,initial_daily_dose_milligram,NA,numeric,percentage_missing,0.0644220662530092,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_dose_milligram,NA,numeric,min,5,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_dose_milligram,NA,numeric,q05,300,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_dose_milligram,NA,numeric,q25,1200,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_dose_milligram,NA,numeric,median,2840,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_dose_milligram,NA,numeric,q75,7200,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_dose_milligram,NA,numeric,q95,21045.9999999999,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_dose_milligram,NA,numeric,max,110320,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_dose_milligram,NA,numeric,mean,5556.88059201203,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_dose_milligram,NA,numeric,sd,7838.78687850029,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_dose_milligram,NA,numeric,count_missing,15,PHARMETRICS,Summary drug use
cohort_name,simvastatin,sex,Male,cumulative_dose_milligram,NA,numeric,percentage_missing,0.0508595259892178,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,0 to 19 and Female,number subjects,NA,numeric,count,135,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,0 to 19 and Female,number records,NA,NA,count,135,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,0 to 19 and Female,duration,NA,numeric,min,5,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,0 to 19 and Female,duration,NA,numeric,q05,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,0 to 19 and Female,duration,NA,numeric,q25,80.5,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,0 to 19 and Female,duration,NA,numeric,median,92,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,0 to 19 and Female,duration,NA,numeric,q75,301.5,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,0 to 19 and Female,duration,NA,numeric,q95,686.6,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,0 to 19 and Female,duration,NA,numeric,max,846,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,0 to 19 and Female,duration,NA,numeric,mean,199.355555555556,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,0 to 19 and Female,duration,NA,numeric,sd,192.01016245908,PHARMETRICS,Summary drug use
