cdm_name,result_type,group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,lovastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,lovastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,pitavastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,pitavastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,ezetimibe,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,ezetimibe,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,rosuvastatin,181 to 365,binary,count,5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,rosuvastatin,181 to 365,binary,percentage,3.7037037037037
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,evolocumab,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,evolocumab,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,alirocumab,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,alirocumab,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,fluvastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,fluvastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,atorvastatin,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,atorvastatin,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,pravastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,pravastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,cerivastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,cerivastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,unexposed,181 to 365,binary,count,125
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Female,unexposed,181 to 365,binary,percentage,92.5925925925926
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,number subjects,NA,numeric,count,118
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,number records,NA,NA,count,118
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,alirocumab,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,alirocumab,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,fluvastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,fluvastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,lovastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,lovastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pitavastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pitavastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,ezetimibe,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,ezetimibe,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,rosuvastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,rosuvastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,atorvastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,atorvastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pravastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pravastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,evolocumab,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,evolocumab,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,cerivastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,cerivastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,unexposed,0 to 0,binary,count,115
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,unexposed,0 to 0,binary,percentage,97.4576271186441
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,atorvastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,atorvastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,evolocumab,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,evolocumab,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,alirocumab,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,alirocumab,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,rosuvastatin,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,rosuvastatin,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pravastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pravastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,lovastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,lovastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pitavastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pitavastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,ezetimibe,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,ezetimibe,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,fluvastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,fluvastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,cerivastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,cerivastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,unexposed,1 to 30,binary,count,115
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,unexposed,1 to 30,binary,percentage,97.4576271186441
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,alirocumab,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,alirocumab,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,atorvastatin,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,atorvastatin,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,rosuvastatin,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,rosuvastatin,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,evolocumab,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,evolocumab,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pravastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pravastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pitavastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pitavastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,lovastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,lovastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,fluvastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,fluvastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,ezetimibe,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,ezetimibe,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,cerivastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,cerivastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,unexposed,31 to 90,binary,count,111
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,unexposed,31 to 90,binary,percentage,94.0677966101695
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,lovastatin,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,lovastatin,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,rosuvastatin,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,rosuvastatin,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,alirocumab,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,alirocumab,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,fluvastatin,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,fluvastatin,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,ezetimibe,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,ezetimibe,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,evolocumab,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,evolocumab,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pitavastatin,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pitavastatin,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pravastatin,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pravastatin,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,atorvastatin,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,atorvastatin,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,cerivastatin,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,cerivastatin,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,unexposed,91 to 180,binary,count,113
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,unexposed,91 to 180,binary,percentage,95.7627118644068
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,lovastatin,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,lovastatin,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pitavastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pitavastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,ezetimibe,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,ezetimibe,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,rosuvastatin,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,rosuvastatin,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,evolocumab,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,evolocumab,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,alirocumab,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,alirocumab,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,fluvastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,fluvastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,atorvastatin,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,atorvastatin,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pravastatin,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,pravastatin,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,cerivastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,cerivastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,unexposed,181 to 365,binary,count,112
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,0 to 19 and Male,unexposed,181 to 365,binary,percentage,94.9152542372881
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,20 to 39 and Female,number subjects,NA,numeric,count,1135
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,20 to 39 and Female,number records,NA,NA,count,1135
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,20 to 39 and Female,alirocumab,0 to 0,binary,count,0
